sku,url_key,meta_title,meta_keywords,meta_description
VP07-PE-L,fauna-palazzo-pants,Fauna Palazzo Pants,"Fauna Palazzo Pants,Fashion Bottoms","The Fauna Palazzo Pants are not for the weak of heart. They are a bold fashion statement, and demand a personality to match. These sheer pants will be the life of the party, with or without you.  Features: Elastic waist. Tie waistband. Cotton hot pants l"
VP07-LY-XS,fauna-palazzo-pants,Fauna Palazzo Pants,"Fauna Palazzo Pants,Fashion Bottoms","The Fauna Palazzo Pants are not for the weak of heart. They are a bold fashion statement, and demand a personality to match. These sheer pants will be the life of the party, with or without you.  Features: Elastic waist. Tie waistband. Cotton hot pants l"
VP07-LY-S,fauna-palazzo-pants,Fauna Palazzo Pants,"Fauna Palazzo Pants,Fashion Bottoms","The Fauna Palazzo Pants are not for the weak of heart. They are a bold fashion statement, and demand a personality to match. These sheer pants will be the life of the party, with or without you.  Features: Elastic waist. Tie waistband. Cotton hot pants l"
VP07-LY-M,fauna-palazzo-pants,Fauna Palazzo Pants,"Fauna Palazzo Pants,Fashion Bottoms","The Fauna Palazzo Pants are not for the weak of heart. They are a bold fashion statement, and demand a personality to match. These sheer pants will be the life of the party, with or without you.  Features: Elastic waist. Tie waistband. Cotton hot pants l"
VP07-LY-L,fauna-palazzo-pants,Fauna Palazzo Pants,"Fauna Palazzo Pants,Fashion Bottoms","The Fauna Palazzo Pants are not for the weak of heart. They are a bold fashion statement, and demand a personality to match. These sheer pants will be the life of the party, with or without you.  Features: Elastic waist. Tie waistband. Cotton hot pants l"
VP07-LL-XS,fauna-palazzo-pants,Fauna Palazzo Pants,"Fauna Palazzo Pants,Fashion Bottoms","The Fauna Palazzo Pants are not for the weak of heart. They are a bold fashion statement, and demand a personality to match. These sheer pants will be the life of the party, with or without you.  Features: Elastic waist. Tie waistband. Cotton hot pants l"
VP07-LL-S,fauna-palazzo-pants,Fauna Palazzo Pants,"Fauna Palazzo Pants,Fashion Bottoms","The Fauna Palazzo Pants are not for the weak of heart. They are a bold fashion statement, and demand a personality to match. These sheer pants will be the life of the party, with or without you.  Features: Elastic waist. Tie waistband. Cotton hot pants l"
VP07-LL-M,fauna-palazzo-pants,Fauna Palazzo Pants,"Fauna Palazzo Pants,Fashion Bottoms","The Fauna Palazzo Pants are not for the weak of heart. They are a bold fashion statement, and demand a personality to match. These sheer pants will be the life of the party, with or without you.  Features: Elastic waist. Tie waistband. Cotton hot pants l"
VP07-LL-L,fauna-palazzo-pants,Fauna Palazzo Pants,"Fauna Palazzo Pants,Fashion Bottoms","The Fauna Palazzo Pants are not for the weak of heart. They are a bold fashion statement, and demand a personality to match. These sheer pants will be the life of the party, with or without you.  Features: Elastic waist. Tie waistband. Cotton hot pants l"
VP06-PE-XS,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-PE-S,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-PE-M,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-PE-L,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-LY-XS,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-LY-S,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-LY-M,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-LY-L,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-LA-XS,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-LA-S,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-LA-M,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-LA-L,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-KH-XS,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-KH-S,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-KH-M,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP06-KH-L,calista-linen-pants,Calista Linen Pants,"Calista Linen Pants,Fashion Bottoms","The Calista Linen Pants are subdued yet classic. Your closet will welcome these versatile additions. Forget everything you know about linen, because things are about to get interesting.  Features: Cotton waistband. Drawstring waist. Sits just below the w"
VP05-RN-XS,honora-wide-leg-pants,Honora Wide Leg Pants,"Honora Wide Leg Pants,Fashion Bottoms",The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap. Features: Elastic waistband. Drawstring waist. Sits just below the w
VP05-RN-S,honora-wide-leg-pants,Honora Wide Leg Pants,"Honora Wide Leg Pants,Fashion Bottoms",The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap. Features: Elastic waistband. Drawstring waist. Sits just below the w
VP05-RN-M,honora-wide-leg-pants,Honora Wide Leg Pants,"Honora Wide Leg Pants,Fashion Bottoms",The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap. Features: Elastic waistband. Drawstring waist. Sits just below the w
VP05-RN-L,honora-wide-leg-pants,Honora Wide Leg Pants,"Honora Wide Leg Pants,Fashion Bottoms",The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap. Features: Elastic waistband. Drawstring waist. Sits just below the w
VP05-MT-XS,honora-wide-leg-pants,Honora Wide Leg Pants,"Honora Wide Leg Pants,Fashion Bottoms",The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap. Features: Elastic waistband. Drawstring waist. Sits just below the w
VP05-MT-S,honora-wide-leg-pants,Honora Wide Leg Pants,"Honora Wide Leg Pants,Fashion Bottoms",The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap. Features: Elastic waistband. Drawstring waist. Sits just below the w
VP05-MT-M,honora-wide-leg-pants,Honora Wide Leg Pants,"Honora Wide Leg Pants,Fashion Bottoms",The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap. Features: Elastic waistband. Drawstring waist. Sits just below the w
VP05-MT-L,honora-wide-leg-pants,Honora Wide Leg Pants,"Honora Wide Leg Pants,Fashion Bottoms",The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap. Features: Elastic waistband. Drawstring waist. Sits just below the w
VP05-LY-XS,honora-wide-leg-pants,Honora Wide Leg Pants,"Honora Wide Leg Pants,Fashion Bottoms",The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap. Features: Elastic waistband. Drawstring waist. Sits just below the w
VP05-LY-S,honora-wide-leg-pants,Honora Wide Leg Pants,"Honora Wide Leg Pants,Fashion Bottoms",The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap. Features: Elastic waistband. Drawstring waist. Sits just below the w
VP05-LY-M,honora-wide-leg-pants,Honora Wide Leg Pants,"Honora Wide Leg Pants,Fashion Bottoms",The Honora Wide Leg Pants definitely hold their own when it comes to standing out from the crowd. These pants feature a unique design and a varying color palette to make pairing a snap. Features: Elastic waistband. Drawstring waist. Sits just below the w
